Year,SeriesCode,Страна ,Value
2000,TX_EXP_GBMRCH,Belgium,2.91209
2001,TX_EXP_GBMRCH,Belgium,3.07247
2002,TX_EXP_GBMRCH,Belgium,3.32506
2003,TX_EXP_GBMRCH,Belgium,3.36774
2004,TX_EXP_GBMRCH,Belgium,3.32683
2005,TX_EXP_GBMRCH,Belgium,3.18393
2006,TX_EXP_GBMRCH,Belgium,3.02399
2007,TX_EXP_GBMRCH,Belgium,3.07359
2008,TX_EXP_GBMRCH,Belgium,2.92201
2009,TX_EXP_GBMRCH,Belgium,2.94745
2010,TX_EXP_GBMRCH,Belgium,2.66514
2011,TX_EXP_GBMRCH,Belgium,2.59433
2012,TX_EXP_GBMRCH,Belgium,2.40994
2013,TX_EXP_GBMRCH,Belgium,2.47395
2014,TX_EXP_GBMRCH,Belgium,2.48526
2015,TX_EXP_GBMRCH,Belgium,2.39721
2016,TX_EXP_GBMRCH,Belgium,2.48277
2017,TX_EXP_GBMRCH,Belgium,2.42178
2018,TX_EXP_GBMRCH,Belgium,2.39503
2019,TX_EXP_GBMRCH,Belgium,2.35008
2020,TX_EXP_GBMRCH,Belgium,2.39304
2021,TX_EXP_GBMRCH,Belgium,2.44213
2000,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.01657
2001,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.01666
2002,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.01547
2003,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.01765
2004,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.01943
2005,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.02285
2006,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.0274
2007,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.02961
2008,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03109
2009,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03149
2010,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.0314
2011,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03191
2012,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.0279
2013,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03003
2014,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03101
2015,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03079
2016,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03323
2017,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03608
2018,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03674
2019,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.0346
2020,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03486
2021,TX_EXP_GBMRCH,Bosnia and Herzegovina,0.03858
2000,TX_EXP_GBMRCH,Bulgaria,0.07519
2001,TX_EXP_GBMRCH,Bulgaria,0.08261
2002,TX_EXP_GBMRCH,Bulgaria,0.0882
2003,TX_EXP_GBMRCH,Bulgaria,0.09938
2004,TX_EXP_GBMRCH,Bulgaria,0.10768
2005,TX_EXP_GBMRCH,Bulgaria,0.11177
2006,TX_EXP_GBMRCH,Bulgaria,0.12421
2007,TX_EXP_GBMRCH,Bulgaria,0.13207
2008,TX_EXP_GBMRCH,Bulgaria,0.13848
2009,TX_EXP_GBMRCH,Bulgaria,0.12995
2010,TX_EXP_GBMRCH,Bulgaria,0.13486
2011,TX_EXP_GBMRCH,Bulgaria,0.15385
2012,TX_EXP_GBMRCH,Bulgaria,0.14422
2013,TX_EXP_GBMRCH,Bulgaria,0.15616
2014,TX_EXP_GBMRCH,Bulgaria,0.15393
2015,TX_EXP_GBMRCH,Bulgaria,0.15326
2016,TX_EXP_GBMRCH,Bulgaria,0.16571
2017,TX_EXP_GBMRCH,Bulgaria,0.1772
2018,TX_EXP_GBMRCH,Bulgaria,0.17196
2019,TX_EXP_GBMRCH,Bulgaria,0.17534
2020,TX_EXP_GBMRCH,Bulgaria,0.18106
2021,TX_EXP_GBMRCH,Bulgaria,0.1837
2003,TX_EXP_GBMRCH,Republic of Moldova,0.01041
2004,TX_EXP_GBMRCH,Republic of Moldova,0.01068
2005,TX_EXP_GBMRCH,Republic of Moldova,0.01039
2006,TX_EXP_GBMRCH,Republic of Moldova,0.00867
2007,TX_EXP_GBMRCH,Republic of Moldova,0.00957
2008,TX_EXP_GBMRCH,Republic of Moldova,0.00986
2009,TX_EXP_GBMRCH,Republic of Moldova,0.01022
2010,TX_EXP_GBMRCH,Republic of Moldova,0.01008
2011,TX_EXP_GBMRCH,Republic of Moldova,0.01209
2012,TX_EXP_GBMRCH,Republic of Moldova,0.01168
2013,TX_EXP_GBMRCH,Republic of Moldova,0.01282
2014,TX_EXP_GBMRCH,Republic of Moldova,0.01231
2015,TX_EXP_GBMRCH,Republic of Moldova,0.01188
2016,TX_EXP_GBMRCH,Republic of Moldova,0.01275
2017,TX_EXP_GBMRCH,Republic of Moldova,0.01367
2018,TX_EXP_GBMRCH,Republic of Moldova,0.01384
2019,TX_EXP_GBMRCH,Republic of Moldova,0.01462
2020,TX_EXP_GBMRCH,Republic of Moldova,0.01398
2021,TX_EXP_GBMRCH,Republic of Moldova,0.01408
2008,TX_EXP_GBMRCH,Montenegro,0.00382
2009,TX_EXP_GBMRCH,Montenegro,0.00309
2010,TX_EXP_GBMRCH,Montenegro,0.00285
2000,TX_EXP_GBMRCH,Belarus,0.11354
2001,TX_EXP_GBMRCH,Belarus,0.12027
2002,TX_EXP_GBMRCH,Belarus,0.1234
2003,TX_EXP_GBMRCH,Belarus,0.13103
2004,TX_EXP_GBMRCH,Belarus,0.14932
2005,TX_EXP_GBMRCH,Belarus,0.15214
2006,TX_EXP_GBMRCH,Belarus,0.16272
2007,TX_EXP_GBMRCH,Belarus,0.17313
2008,TX_EXP_GBMRCH,Belarus,0.2017
2009,TX_EXP_GBMRCH,Belarus,0.16965
2010,TX_EXP_GBMRCH,Belarus,0.16528
2011,TX_EXP_GBMRCH,Belarus,0.21711
2012,TX_EXP_GBMRCH,Belarus,0.24892
2013,TX_EXP_GBMRCH,Belarus,0.19827
2014,TX_EXP_GBMRCH,Belarus,0.1899
2015,TX_EXP_GBMRCH,Belarus,0.16164
2016,TX_EXP_GBMRCH,Belarus,0.14601
2017,TX_EXP_GBMRCH,Belarus,0.16497
2018,TX_EXP_GBMRCH,Belarus,0.17252
2019,TX_EXP_GBMRCH,Belarus,0.17332
2020,TX_EXP_GBMRCH,Belarus,0.16534
2021,TX_EXP_GBMRCH,Belarus,0.17808
2000,TX_EXP_GBMRCH,Albania,0.00405
2001,TX_EXP_GBMRCH,Albania,0.00496
2002,TX_EXP_GBMRCH,Albania,0.00522
2003,TX_EXP_GBMRCH,Albania,0.0059
2004,TX_EXP_GBMRCH,Albania,0.00656
2005,TX_EXP_GBMRCH,Albania,0.00627
2006,TX_EXP_GBMRCH,Albania,0.00658
2007,TX_EXP_GBMRCH,Albania,0.00769
2008,TX_EXP_GBMRCH,Albania,0.00839
2009,TX_EXP_GBMRCH,Albania,0.00868
2010,TX_EXP_GBMRCH,Albania,0.0101
2000,TX_EXP_GBMRCH,Canada,4.28689
2001,TX_EXP_GBMRCH,Canada,4.19444
2002,TX_EXP_GBMRCH,Canada,3.88301
2003,TX_EXP_GBMRCH,Canada,3.59333
2004,TX_EXP_GBMRCH,Canada,3.43411
2005,TX_EXP_GBMRCH,Canada,3.4322
2006,TX_EXP_GBMRCH,Canada,3.20072
2007,TX_EXP_GBMRCH,Canada,3.00043
2008,TX_EXP_GBMRCH,Canada,2.82684
2009,TX_EXP_GBMRCH,Canada,2.51718
2010,TX_EXP_GBMRCH,Canada,2.53301
2011,TX_EXP_GBMRCH,Albania,0.01064
2012,TX_EXP_GBMRCH,Albania,0.01064
2013,TX_EXP_GBMRCH,Albania,0.01231
2014,TX_EXP_GBMRCH,Albania,0.01279
2015,TX_EXP_GBMRCH,Albania,0.01158
2016,TX_EXP_GBMRCH,Albania,0.01222
2017,TX_EXP_GBMRCH,Albania,0.01292
2018,TX_EXP_GBMRCH,Albania,0.01468
2019,TX_EXP_GBMRCH,Albania,0.01428
2020,TX_EXP_GBMRCH,Albania,0.0142
2021,TX_EXP_GBMRCH,Albania,0.01594
2011,TX_EXP_GBMRCH,Canada,2.4616
2012,TX_EXP_GBMRCH,Canada,2.4621
2013,TX_EXP_GBMRCH,Canada,2.41952
2014,TX_EXP_GBMRCH,Canada,2.50689
2015,TX_EXP_GBMRCH,Canada,2.47708
2016,TX_EXP_GBMRCH,Canada,2.43199
2017,TX_EXP_GBMRCH,Canada,2.37116
2018,TX_EXP_GBMRCH,Canada,2.3137
2019,TX_EXP_GBMRCH,Canada,2.36028
2020,TX_EXP_GBMRCH,Canada,2.2132
2021,TX_EXP_GBMRCH,Canada,2.27343
2011,TX_EXP_GBMRCH,Montenegro,0.00342
2012,TX_EXP_GBMRCH,Montenegro,0.00253
2013,TX_EXP_GBMRCH,Montenegro,0.00263
2014,TX_EXP_GBMRCH,Montenegro,0.00232
2015,TX_EXP_GBMRCH,Montenegro,0.00213
2016,TX_EXP_GBMRCH,Montenegro,0.00225
2017,TX_EXP_GBMRCH,Montenegro,0.00237
2018,TX_EXP_GBMRCH,Montenegro,0.00242
2019,TX_EXP_GBMRCH,Montenegro,0.00244
2020,TX_EXP_GBMRCH,Montenegro,0.00237
2021,TX_EXP_GBMRCH,Montenegro,0.00231
2000,TX_EXP_GBMRCH,Chile,0.29771
2001,TX_EXP_GBMRCH,Chile,0.29493
2002,TX_EXP_GBMRCH,Chile,0.27969
2003,TX_EXP_GBMRCH,Chile,0.28542
2004,TX_EXP_GBMRCH,Chile,0.35256
2005,TX_EXP_GBMRCH,Chile,0.39292
2006,TX_EXP_GBMRCH,Chile,0.48385
2007,TX_EXP_GBMRCH,Chile,0.48478
2008,TX_EXP_GBMRCH,Chile,0.3995
2009,TX_EXP_GBMRCH,Chile,0.44167
2010,TX_EXP_GBMRCH,Chile,0.46485
2000,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.60402
2001,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.72629
2002,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.75477
2003,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.89995
2004,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.87487
2005,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.86921
2006,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.82285
2007,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.92804
2008,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.9505
2009,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.9649
2010,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.75395
2011,TX_EXP_GBMRCH,Chile,0.44417
2012,TX_EXP_GBMRCH,Chile,0.42039
2013,TX_EXP_GBMRCH,Chile,0.40528
2014,TX_EXP_GBMRCH,Chile,0.39508
2015,TX_EXP_GBMRCH,Chile,0.37474
2016,TX_EXP_GBMRCH,Chile,0.37864
2017,TX_EXP_GBMRCH,Chile,0.38794
2018,TX_EXP_GBMRCH,Chile,0.38282
2019,TX_EXP_GBMRCH,Chile,0.3618
2020,TX_EXP_GBMRCH,Chile,0.41978
2021,TX_EXP_GBMRCH,Chile,0.42402
2011,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.6384
2012,TX_EXP_GBMRCH,Netherlands (Kingdom of the),3.54176
